sim_time,event,value,soc
3775.200196892,run_started,21,0.999604
3804.700198430,waypoint,1,0.860078
3804.866865105,tag,1,0.859680
3829.100199703,waypoint,2,0.743535
3829.183533040,tag,2,0.743535
3852.366867583,waypoint,3,0.630784
3852.383534250,tag,3,0.630784
3878.666868954,waypoint,4,0.502143
3878.800202295,tag,4,0.501342
3906.633537080,waypoint,5,0.365133
3906.816870423,tag,5,0.364312
3932.766871776,waypoint,6,0.237440
3932.783538443,dock,patrol_done,0.237440
3932.866871781,tag,6,0.237047
3962.983540019,waypoint,0,0.090149
3962.983540019,run_ended,21,0.090149
