sim_time,event,value,soc
6603.400344394,run_started,36,0.999609
6632.200345896,waypoint,1,0.862840
6632.217012563,tag,1,0.862840
6656.367013823,waypoint,2,0.747482
6656.450347160,tag,2,0.747086
6679.600348368,waypoint,3,0.634422
6679.867015048,tag,3,0.633570
6705.283683041,waypoint,4,0.508877
6705.383683046,tag,4,0.508481
6733.550351181,waypoint,5,0.370846
6733.600351184,tag,5,0.370455
6760.167019236,waypoint,6,0.241018
6760.167019236,dock,patrol_done,0.241018
6760.317019244,tag,6,0.240222
6790.067020796,waypoint,0,0.094955
6790.067020796,run_ended,36,0.094955
