sim_time,event,value,soc
584.500030484,run_started,4,0.999669
614.900032069,waypoint,1,0.879064
614.933365404,tag,1,0.879064
639.216700004,waypoint,2,0.781064
639.283366674,tag,2,0.781064
662.633367892,waypoint,3,0.685317
662.783367900,tag,3,0.684987
688.716702586,waypoint,4,0.577696
688.733369253,tag,4,0.577696
719.833370875,waypoint,5,0.451431
719.950037548,tag,5,0.451101
746.216705584,waypoint,6,0.342801
746.233372252,dock,patrol_done,0.342801
746.333372257,tag,6,0.342469
776.300040487,waypoint,0,0.218929
776.300040487,run_ended,4,0.218929
