sim_time,event,value,soc
4539.400236748,run_started,25,0.999670
4569.266904972,waypoint,1,0.880925
4569.333571642,tag,1,0.880595
4592.483572850,waypoint,2,0.786642
4592.750239530,tag,2,0.785635
4615.600240722,waypoint,3,0.691579
4615.683574059,tag,3,0.691579
4641.500242073,waypoint,4,0.584633
4641.766908753,tag,4,0.583939
4669.650243541,waypoint,5,0.468565
4669.766910213,tag,5,0.468236
4677.000243924,recovery,enter,0.435165
4677.000243924,recovery_enter,ClearGlobalCostmap-Context,0.435165
4677.000243924,recovery_exit,ClearGlobalCostmap-Context,0.435165
4677.033577259,recovery_enter,ClearLocalCostmap-Context,0.435165
4677.033577259,recovery_exit,ClearLocalCostmap-Context,0.435165
4677.050243927,recovery_enter,Spin,0.435165
4677.133577264,recovery_exit,Spin,0.434748
4677.133577264,recovery_enter,Wait,0.434748
4682.166910860,recovery_exit,Wait,0.418112
4682.166910860,recovery,exit,0.418112
4700.966911841,waypoint,6,0.343825
4700.966911841,dock,patrol_done,0.343825
4701.000245176,tag,6,0.343825
4730.650246722,waypoint,0,0.221262
4730.650246722,run_ended,25,0.221262
