sim_time,event,value,soc
747.600038990,run_started,5,0.999609
776.600040502,waypoint,1,0.862230
776.683373840,tag,1,0.862230
800.583375087,waypoint,2,0.747763
800.783375097,tag,2,0.746972
823.750042961,waypoint,3,0.635184
823.800042964,tag,3,0.634791
849.666710980,waypoint,4,0.508309
849.816710988,tag,4,0.507512
877.666712440,waypoint,5,0.371132
877.700045775,tag,5,0.371132
903.733380466,waypoint,6,0.243412
903.733380466,dock,patrol_done,0.243412
903.833380471,tag,6,0.243021
934.083382049,waypoint,0,0.095733
934.083382049,run_ended,5,0.095733
