sim_time,event,value,soc
1127.700058814,run_started,7,0.999609
1157.050060344,waypoint,1,0.860986
1157.150060350,tag,1,0.860590
1181.200061604,waypoint,2,0.745237
1181.283394942,tag,2,0.745237
1204.550062822,waypoint,3,0.632304
1204.683396162,tag,3,0.631907
1231.233397547,waypoint,4,0.502288
1231.283397549,tag,4,0.502288
1259.233399007,waypoint,5,0.365146
1259.283399010,tag,5,0.365146
1285.433400373,waypoint,6,0.236895
1285.433400373,dock,patrol_done,0.236895
1285.483400376,tag,6,0.236895
1315.200068593,waypoint,0,0.091210
1315.200068593,run_ended,7,0.091210
