sim_time,event,value,soc
560.500029232,run_started,4,0.999609
589.616697417,waypoint,1,0.861826
589.650030752,tag,1,0.861826
613.300031986,waypoint,2,0.748151
613.366698656,tag,2,0.748151
637.000033222,waypoint,3,0.633579
637.250033235,tag,3,0.632755
662.883367905,waypoint,4,0.507239
662.933367908,tag,4,0.506844
690.950036035,waypoint,5,0.369847
690.966702703,tag,5,0.369847
717.400037415,waypoint,6,0.240555
717.400037415,dock,patrol_done,0.240555
717.400037415,tag,6,0.240555
747.533372320,waypoint,0,0.093727
747.533372320,run_ended,4,0.093727
