sim_time,event,value,soc
934.100048717,run_started,6,0.999604
963.716716928,waypoint,1,0.859859
963.750050263,tag,1,0.859859
987.566718172,waypoint,2,0.745674
987.583384839,tag,2,0.745674
1010.766719382,waypoint,3,0.633055
1010.850052719,tag,3,0.632659
1021.666719950,recovery,enter,0.576622
1021.666719950,recovery_enter,ClearGlobalCostmap-Context,0.576622
1021.666719950,recovery_exit,ClearGlobalCostmap-Context,0.576622
1021.716719953,recovery_enter,ClearLocalCostmap-Context,0.576085
1021.716719953,recovery_exit,ClearLocalCostmap-Context,0.576085
1021.733386620,recovery_enter,Spin,0.576085
1022.916720015,recovery_exit,Spin,0.570606
1022.916720015,recovery_enter,Wait,0.570606
1028.016720281,recovery_exit,Wait,0.550483
1028.016720281,recovery,exit,0.550483
1043.250054409,waypoint,4,0.478718
1043.333387747,tag,4,0.478321
1070.866722516,waypoint,5,0.343387
1070.950055854,tag,5,0.342995
1097.500057239,waypoint,6,0.213297
1097.500057239,dock,patrol_done,0.213297
1097.716723917,tag,6,0.212478
1127.633392143,waypoint,0,0.066479
1127.633392143,run_ended,6,0.066479
