sim_time,event,value,soc
792.500041332,run_started,5,0.999670
806.850042080,tag,1,0.940193
819.250042727,waypoint,1,0.893301
830.016709955,tag,2,0.846610
844.116710690,waypoint,2,0.793157
856.366711329,tag,3,0.739401
868.250045282,waypoint,3,0.695130
880.066712565,tag,440,0.643303
882.516712693,tag,4,0.631896
894.416713314,waypoint,4,0.587134
906.333380602,tag,5,0.534351
918.083381215,waypoint,5,0.490686
954.066716425,tag,0,0.334077
967.133383773,waypoint,0,0.284165
967.133383773,run_ended,5,0.284165
