sim_time,event,value,soc
178.200009293,run_started,2,0.999670
183.200009554,tag,285,0.980724
192.550010042,tag,1,0.940225
204.733344011,waypoint,1,0.894063
215.550011241,tag,2,0.847354
230.333345346,waypoint,2,0.791774
241.933345951,tag,3,0.740435
253.816679904,waypoint,3,0.695696
264.533347129,recovery_enter,ClearGlobalCostmap-Context,0.648972
264.533347129,recovery_exit,ClearGlobalCostmap-Context,0.648972
264.566680464,recovery_enter,ClearLocalCostmap-Context,0.648972
264.566680464,recovery_exit,ClearLocalCostmap-Context,0.648972
264.600013799,recovery_enter,Spin,0.648512
265.816680530,recovery_exit,Spin,0.643929
265.816680530,recovery_enter,Wait,0.643929
270.900014128,recovery_exit,Wait,0.626958
274.666680991,tag,4,0.610011
287.233348313,waypoint,4,0.562520
298.683348910,tag,5,0.511964
311.016682887,waypoint,5,0.465644
346.983351429,tag,0,0.309351
364.000018984,recovery_enter,ClearLocalCostmap-Context,0.243584
364.000018984,recovery_exit,ClearLocalCostmap-Context,0.243584
374.016686173,recovery_enter,BackUp,0.206060
374.916686220,recovery_exit,BackUp,0.203037
374.916686220,recovery_enter,ClearLocalCostmap-Subtree,0.203037
374.916686220,recovery_exit,ClearLocalCostmap-Subtree,0.203037
374.916686220,recovery_enter,ClearGlobalCostmap-Subtree,0.203037
374.916686220,recovery_exit,ClearGlobalCostmap-Subtree,0.203037
379.316686449,waypoint,0,0.188108
379.316686449,run_ended,2,0.188108
