sim_time,event,value,soc
1886.500098388,run_started,11,0.999670
1900.983432477,tag,1,0.940045
1913.616766469,waypoint,1,0.891941
1924.450100367,tag,2,0.845247
1937.750101061,waypoint,2,0.794644
1949.450101671,tag,3,0.742958
1961.233435619,waypoint,3,0.698602
1975.633436370,tag,4,0.634924
1985.416770214,tag,43,0.597297
1987.266770310,waypoint,4,0.591283
1999.350104274,tag,5,0.537767
2011.033438216,waypoint,5,0.494083
2049.516773557,tag,0,0.326600
2063.650107627,waypoint,0,0.272552
2063.650107627,run_ended,11,0.272552
