sim_time,event,value,soc
967.200050443,run_started,6,0.999670
980.233384456,tag,1,0.945989
993.866718500,waypoint,1,0.893814
1005.150052422,tag,2,0.844972
1017.850053085,waypoint,2,0.796727
1025.066720128,recovery_enter,ClearGlobalCostmap-Context,0.764614
1025.066720128,recovery_exit,ClearGlobalCostmap-Context,0.764614
1025.100053463,recovery_enter,ClearLocalCostmap-Context,0.764154
1025.100053463,recovery_exit,ClearLocalCostmap-Context,0.764154
1025.116720130,recovery_enter,ClearLocalCostmap-Subtree,0.764154
1025.116720130,recovery_exit,ClearLocalCostmap-Subtree,0.764154
1025.116720130,recovery_enter,ClearGlobalCostmap-Subtree,0.764154
1025.116720130,recovery_exit,ClearGlobalCostmap-Subtree,0.764154
1029.200053676,tag,3,0.746570
1041.750054331,waypoint,3,0.699192
1056.116721747,tag,4,0.635604
1068.400055721,waypoint,4,0.589593
1079.300056289,tag,5,0.541163
1091.900056947,waypoint,5,0.493454
1100.433390725,recovery_enter,ClearGlobalCostmap-Context,0.456218
1100.433390725,recovery_exit,ClearGlobalCostmap-Context,0.456218
1100.466724060,recovery_enter,ClearLocalCostmap-Context,0.456218
1100.466724060,recovery_exit,ClearLocalCostmap-Context,0.456218
1100.500057395,recovery_enter,Spin,0.455767
1102.750057512,recovery_exit,Spin,0.447155
1132.283392386,tag,0,0.318787
1146.283393116,waypoint,0,0.264890
1146.283393116,run_ended,6,0.264890
