sim_time,event,value,soc
0.100000005,run_started,1,0.999670
14.350000748,tag,1,0.940584
26.866668067,waypoint,1,0.893118
37.833335306,tag,2,0.845572
50.966669324,waypoint,2,0.795807
63.150003293,tag,3,0.742058
74.400003880,waypoint,3,0.699724
88.733337961,tag,4,0.636485
101.066671937,waypoint,4,0.590580
107.483338939,recovery_enter,ClearGlobalCostmap-Context,0.562597
107.483338939,recovery_exit,ClearGlobalCostmap-Context,0.562597
107.516672274,recovery_enter,ClearLocalCostmap-Context,0.562151
107.516672274,recovery_exit,ClearLocalCostmap-Context,0.562151
107.566672276,recovery_enter,ClearLocalCostmap-Subtree,0.562151
107.566672276,recovery_exit,ClearLocalCostmap-Subtree,0.562151
107.566672276,recovery_enter,ClearGlobalCostmap-Subtree,0.562151
107.566672276,recovery_exit,ClearGlobalCostmap-Subtree,0.562151
113.366672579,tag,5,0.536574
120.583339622,tag,261,0.508203
125.400006540,waypoint,5,0.491492
163.850008545,tag,0,0.324406
178.116675956,waypoint,0,0.269567
178.116675956,run_ended,1,0.269567
